NIDS LOG INITIALIZED
==================================================
[2026-03-06 20:44:23] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.183 -> DST: 10.0.0.3 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:41:16] PROTOCOL: HTTPS | LAYER: Application | SRC: 109.232.155.173 -> DST: 10.0.0.22 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:17] PROTOCOL: ICMP | LAYER: Network | SRC: 148.31.175.137 -> DST: 10.0.0.42 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:19] PROTOCOL: ICMP | LAYER: Network | SRC: 71.241.178.60 -> DST: 10.0.0.13 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:20] PROTOCOL: UDP | LAYER: Transport | SRC: 65.246.119.249 -> DST: 10.0.0.4 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:22] PROTOCOL: HTTP | LAYER: Application | SRC: 223.205.16.176 -> DST: 10.0.0.10 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:23] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.180 -> DST: 10.0.0.25 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:41:25] PROTOCOL: ICMP | LAYER: Network | SRC: 152.23.241.111 -> DST: 10.0.0.40 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:27] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.184 -> DST: 10.0.0.12 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:41:28] PROTOCOL: ICMP | LAYER: Network | SRC: 179.253.89.46 -> DST: 10.0.0.9 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:30] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.182 -> DST: 10.0.0.21 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:41:32] PROTOCOL: TCP | LAYER: Transport | SRC: 166.62.107.22 -> DST: 10.0.0.2 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:33] PROTOCOL: HTTP | LAYER: Application | SRC: 70.133.113.190 -> DST: 10.0.0.3 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:35] PROTOCOL: HTTPS | LAYER: Application | SRC: 11.27.189.107 -> DST: 10.0.0.1 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:36] PROTOCOL: HTTP | LAYER: Application | SRC: 179.179.194.208 -> DST: 10.0.0.41 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:38] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.179 -> DST: 10.0.0.43 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:41:39] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.105 -> DST: 10.0.0.23 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:41:41] PROTOCOL: ICMP | LAYER: Network | SRC: 236.11.250.254 -> DST: 10.0.0.48 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:42] PROTOCOL: ICMP | LAYER: Network | SRC: 203.132.47.193 -> DST: 10.0.0.22 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:44] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.184 -> DST: 10.0.0.41 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:41:46] PROTOCOL: HTTP | LAYER: Application | SRC: 143.242.206.79 -> DST: 10.0.0.23 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:47] PROTOCOL: ICMP | LAYER: Network | SRC: 153.41.162.250 -> DST: 10.0.0.9 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:49] PROTOCOL: HTTPS | LAYER: Application | SRC: 193.59.197.97 -> DST: 10.0.0.28 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:50] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.102 -> DST: 10.0.0.26 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:41:52] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.195 -> DST: 10.0.0.27 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:41:54] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.136 -> DST: 10.0.0.4 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:41:56] PROTOCOL: UDP | LAYER: Transport | SRC: 15.215.220.221 -> DST: 10.0.0.46 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:41:57] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.194 -> DST: 10.0.0.30 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:41:59] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.179 -> DST: 10.0.0.2 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:42:01] PROTOCOL: UDP | LAYER: Transport | SRC: 50.216.104.99 -> DST: 10.0.0.42 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:02] PROTOCOL: TCP | LAYER: Transport | SRC: 23.38.216.48 -> DST: 10.0.0.43 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:04] PROTOCOL: HTTP | LAYER: Application | SRC: 63.135.230.212 -> DST: 10.0.0.26 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:05] PROTOCOL: HTTP | LAYER: Application | SRC: 194.193.131.95 -> DST: 10.0.0.8 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:07] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.151 -> DST: 10.0.0.49 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:42:09] PROTOCOL: ICMP | LAYER: Network | SRC: 255.175.149.108 -> DST: 10.0.0.26 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:10] PROTOCOL: HTTP | LAYER: Application | SRC: 4.254.192.36 -> DST: 10.0.0.4 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:12] PROTOCOL: ICMP | LAYER: Network | SRC: 246.41.170.1 -> DST: 10.0.0.43 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:13] PROTOCOL: HTTP | LAYER: Application | SRC: 81.76.66.169 -> DST: 10.0.0.4 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:15] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.106 -> DST: 10.0.0.13 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:42:16] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.194 -> DST: 10.0.0.40 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:42:18] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.124 -> DST: 10.0.0.30 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:42:20] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.185 -> DST: 10.0.0.24 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:42:21] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.121 -> DST: 10.0.0.18 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:42:23] PROTOCOL: HTTPS | LAYER: Application | SRC: 121.6.10.215 -> DST: 10.0.0.37 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:25] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.154 -> DST: 10.0.0.25 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:42:26] PROTOCOL: TCP | LAYER: Transport | SRC: 183.251.161.233 -> DST: 10.0.0.32 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:28] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.132 -> DST: 10.0.0.9 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:42:30] PROTOCOL: TCP | LAYER: Transport | SRC: 74.220.129.75 -> DST: 10.0.0.36 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:31] PROTOCOL: HTTPS | LAYER: Application | SRC: 215.101.245.126 -> DST: 10.0.0.5 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:33] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.171 -> DST: 10.0.0.21 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:42:34] PROTOCOL: HTTPS | LAYER: Application | SRC: 190.2.10.56 -> DST: 10.0.0.28 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:36] PROTOCOL: TCP | LAYER: Transport | SRC: 41.60.29.134 -> DST: 10.0.0.30 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:37] PROTOCOL: HTTPS | LAYER: Application | SRC: 73.174.93.249 -> DST: 10.0.0.31 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:39] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.139 -> DST: 10.0.0.43 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:42:41] PROTOCOL: UDP | LAYER: Transport | SRC: 176.92.50.173 -> DST: 10.0.0.30 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:42] PROTOCOL: TCP | LAYER: Transport | SRC: 16.58.16.88 -> DST: 10.0.0.34 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:44] PROTOCOL: ICMP | LAYER: Network | SRC: 4.210.85.54 -> DST: 10.0.0.35 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:45] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.190 -> DST: 10.0.0.45 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:42:47] PROTOCOL: HTTPS | LAYER: Application | SRC: 173.126.248.93 -> DST: 10.0.0.10 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:48] PROTOCOL: HTTPS | LAYER: Application | SRC: 21.193.145.212 -> DST: 10.0.0.17 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:50] PROTOCOL: TCP | LAYER: Transport | SRC: 3.169.87.73 -> DST: 10.0.0.30 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:52] PROTOCOL: ICMP | LAYER: Network | SRC: 140.181.168.101 -> DST: 10.0.0.25 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:53] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.135 -> DST: 10.0.0.13 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:42:55] PROTOCOL: ICMP | LAYER: Network | SRC: 199.245.81.38 -> DST: 10.0.0.44 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:42:56] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.170 -> DST: 10.0.0.47 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:42:58] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.134 -> DST: 10.0.0.43 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:43:00] PROTOCOL: UDP | LAYER: Transport | SRC: 94.192.38.8 -> DST: 10.0.0.2 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:43:01] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.197 -> DST: 10.0.0.10 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:43:03] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.111 -> DST: 10.0.0.18 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:43:05] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.190 -> DST: 10.0.0.3 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:43:06] PROTOCOL: TCP | LAYER: Transport | SRC: 241.187.236.144 -> DST: 10.0.0.49 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:43:08] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.197 -> DST: 10.0.0.25 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:43:10] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.111 -> DST: 10.0.0.36 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:43:11] PROTOCOL: HTTP | LAYER: Application | SRC: 114.244.178.183 -> DST: 10.0.0.4 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:43:13] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.188 -> DST: 10.0.0.37 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:43:14] PROTOCOL: ICMP | LAYER: Network | SRC: 220.243.156.51 -> DST: 10.0.0.23 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:43:16] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.128 -> DST: 10.0.0.19 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:43:18] PROTOCOL: HTTP | LAYER: Application | SRC: 249.162.174.218 -> DST: 10.0.0.29 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:43:19] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.197 -> DST: 10.0.0.36 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:43:21] PROTOCOL: UDP | LAYER: Transport | SRC: 190.214.255.111 -> DST: 10.0.0.25 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:43:22] PROTOCOL: HTTPS | LAYER: Application | SRC: 57.47.13.78 -> DST: 10.0.0.28 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:43:24] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.152 -> DST: 10.0.0.40 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:43:26] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.172 -> DST: 10.0.0.4 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:43:27] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.181 -> DST: 10.0.0.6 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:43:29] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.187 -> DST: 10.0.0.14 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:43:31] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.157 -> DST: 10.0.0.23 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:43:32] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.113 -> DST: 10.0.0.46 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:43:34] PROTOCOL: HTTPS | LAYER: Application | SRC: 88.225.5.79 -> DST: 10.0.0.13 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:43:36] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.111 -> DST: 10.0.0.34 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:43:37] PROTOCOL: UDP | LAYER: Transport | SRC: 72.171.105.25 -> DST: 10.0.0.4 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:43:39] PROTOCOL: HTTPS | LAYER: Application | SRC: 190.200.9.5 -> DST: 10.0.0.13 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:43:56] PROTOCOL: HTTP | LAYER: Application | SRC: 52.158.45.174 -> DST: 10.0.0.14 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:43:57] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.152 -> DST: 10.0.0.45 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:43:59] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.104 -> DST: 10.0.0.45 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:44:01] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.188 -> DST: 10.0.0.14 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:44:03] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.180 -> DST: 10.0.0.34 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:44:05] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.121 -> DST: 10.0.0.38 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:44:07] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.180 -> DST: 10.0.0.24 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:44:09] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.186 -> DST: 10.0.0.35 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:44:11] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.189 -> DST: 10.0.0.43 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:44:13] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.125 -> DST: 10.0.0.5 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:44:15] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.162 -> DST: 10.0.0.46 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:44:17] PROTOCOL: TCP | LAYER: Transport | SRC: 222.140.125.64 -> DST: 10.0.0.16 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:44:19] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.178 -> DST: 10.0.0.4 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:44:21] PROTOCOL: UDP | LAYER: Transport | SRC: 17.4.87.120 -> DST: 10.0.0.15 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:44:22] PROTOCOL: TCP | LAYER: Transport | SRC: 7.12.89.118 -> DST: 10.0.0.19 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:44:24] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.114 -> DST: 10.0.0.14 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:44:26] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.155 -> DST: 10.0.0.21 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:44:28] PROTOCOL: HTTPS | LAYER: Application | SRC: 15.206.214.198 -> DST: 10.0.0.17 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:44:29] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.131 -> DST: 10.0.0.11 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:44:31] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.189 -> DST: 10.0.0.50 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:44:33] PROTOCOL: HTTPS | LAYER: Application | SRC: 188.175.123.84 -> DST: 10.0.0.23 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:44:35] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.152 -> DST: 10.0.0.48 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:44:37] PROTOCOL: UDP | LAYER: Transport | SRC: 133.126.17.164 -> DST: 10.0.0.4 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:44:38] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.122 -> DST: 10.0.0.29 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:44:40] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.172 -> DST: 10.0.0.50 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:44:42] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.197 -> DST: 10.0.0.35 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:44:44] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.108 -> DST: 10.0.0.40 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:44:46] PROTOCOL: HTTP | LAYER: Application | SRC: 118.71.44.104 -> DST: 10.0.0.1 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:44:47] PROTOCOL: HTTP | LAYER: Application | SRC: 148.158.234.123 -> DST: 10.0.0.37 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:44:49] PROTOCOL: UDP | LAYER: Transport | SRC: 138.120.144.27 -> DST: 10.0.0.41 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:44:50] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.119 -> DST: 10.0.0.44 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:44:52] PROTOCOL: ICMP | LAYER: Network | SRC: 160.17.168.129 -> DST: 10.0.0.15 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:48:48] PROTOCOL: TCP | LAYER: Transport | SRC: 110.247.143.155 -> DST: 10.0.0.11 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:48:49] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.143 -> DST: 10.0.0.1 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:48:51] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.157 -> DST: 10.0.0.42 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:48:53] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.120 -> DST: 10.0.0.42 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:48:55] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.146 -> DST: 10.0.0.20 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:48:57] PROTOCOL: HTTPS | LAYER: Application | SRC: 116.155.37.13 -> DST: 10.0.0.44 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:48:58] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.121 -> DST: 10.0.0.24 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:49:00] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.116 -> DST: 10.0.0.6 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:49:02] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.107 -> DST: 10.0.0.13 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:49:04] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.131 -> DST: 10.0.0.17 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:49:06] PROTOCOL: HTTP | LAYER: Application | SRC: 207.14.139.173 -> DST: 10.0.0.9 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:49:07] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.156 -> DST: 10.0.0.28 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:49:09] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.185 -> DST: 10.0.0.18 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:49:11] PROTOCOL: ICMP | LAYER: Network | SRC: 193.53.245.136 -> DST: 10.0.0.39 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:49:13] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.180 -> DST: 10.0.0.30 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:49:15] PROTOCOL: ICMP | LAYER: Network | SRC: 2.101.94.243 -> DST: 10.0.0.6 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:49:16] PROTOCOL: TCP | LAYER: Transport | SRC: 210.217.205.238 -> DST: 10.0.0.36 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:49:18] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.179 -> DST: 10.0.0.17 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:49:20] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.140 -> DST: 10.0.0.19 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:49:21] PROTOCOL: ICMP | LAYER: Network | SRC: 192.168.1.138 -> DST: 10.0.0.39 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:49:23] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.175 -> DST: 10.0.0.15 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:49:25] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.186 -> DST: 10.0.0.6 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:49:27] PROTOCOL: UDP | LAYER: Transport | SRC: 140.93.37.169 -> DST: 10.0.0.12 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:49:28] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.151 -> DST: 10.0.0.37 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:49:30] PROTOCOL: HTTP | LAYER: Application | SRC: 63.156.152.17 -> DST: 10.0.0.43 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:49:32] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.107 -> DST: 10.0.0.44 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:49:33] PROTOCOL: UDP | LAYER: Transport | SRC: 141.242.184.117 -> DST: 10.0.0.4 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:49:35] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.115 -> DST: 10.0.0.3 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:49:37] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.145 -> DST: 10.0.0.4 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:49:39] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.187 -> DST: 10.0.0.33 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:49:40] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.169 -> DST: 10.0.0.28 | ATTACK: SQL Injection | MALICIOUS: True
[2026-03-06 21:49:42] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.109 -> DST: 10.0.0.17 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:49:44] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.176 -> DST: 10.0.0.15 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:49:46] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.144 -> DST: 10.0.0.12 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:49:47] PROTOCOL: TCP | LAYER: Transport | SRC: 192.168.1.134 -> DST: 10.0.0.18 | ATTACK: Port Scan | MALICIOUS: True
[2026-03-06 21:49:49] PROTOCOL: UDP | LAYER: Transport | SRC: 255.164.170.148 -> DST: 10.0.0.34 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:49:51] PROTOCOL: HTTP | LAYER: Application | SRC: 192.168.1.176 -> DST: 10.0.0.37 | ATTACK: Malware Traffic | MALICIOUS: True
[2026-03-06 21:49:52] PROTOCOL: HTTPS | LAYER: Application | SRC: 192.168.1.184 -> DST: 10.0.0.8 | ATTACK: DoS | MALICIOUS: True
[2026-03-06 21:49:54] PROTOCOL: TCP | LAYER: Transport | SRC: 70.160.21.81 -> DST: 10.0.0.28 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:49:56] PROTOCOL: ICMP | LAYER: Network | SRC: 224.138.61.154 -> DST: 10.0.0.49 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:49:57] PROTOCOL: HTTP | LAYER: Application | SRC: 165.4.148.144 -> DST: 10.0.0.40 | ATTACK: Normal | MALICIOUS: False
[2026-03-06 21:49:59] PROTOCOL: UDP | LAYER: Transport | SRC: 192.168.1.120 -> DST: 10.0.0.44 | ATTACK: SQL Injection | MALICIOUS: True
